Name,AGE,SOCIAL SECUIRTY,ALLERGIES,Doctor,Chickenpox (Varicella),Diphtheria.,Flu (Influenza),Hepatitis A.,Hepatitis B.,Hib (Haemophilus influenzae type b),HPV (Human Papillomavirus),Measles,Mumps,Shingles
Eadie,43,362-51-2568,,Dr. Sherman,1,1,1,1,1,1,1,1,1,1
Effy,16,403-00-0846,,Dr. Juarez,1,1,1,1,1,1,1,1,1,1
Eilah,53,414-36-9200,,Dr. Vas,1,1,1,1,1,1,1,1,1,1
Eilis,5,647-27-2981,Dust Mites Pollen Soy,Dr. Crossley,1,1,0,1,1,1,1,1,1,1
Elaf,79,860-50-4957,Penicillin,Dr. Gibbs,1,1,0,1,1,1,1,1,1,1
Elayna,20,158-82-8510,Tree Nuts Pollen Wheat,Dr. Peters,1,1,1,1,1,1,1,1,1,1
Eliora,32,268-80-3229,Latex Dust Mites Pet Hair,Dr. Wood,1,1,1,1,1,1,1,1,1,1
Ella-May,38,310-19-4654,Pet Hair Fish and shellfish Penicillin,Dr. Kaye,1,1,0,1,1,1,1,1,1,1
Ella-Rose,18,428-77-3630,Dust Mites Latex Tree Nuts,Dr. uez,1,1,1,1,1,1,1,1,1,1
Ellana,66,956-01-5513,,Dr. Gibbs,1,1,1,1,1,1,1,1,1,1
Ellie-Jo,57,618-08-7112,Dust Mites Wheat,Dr. Herbert,1,1,0,1,1,1,1,1,1,1
Ellie-Rose,12,603-82-6517,,Dr. Fuller,1,1,1,1,1,1,1,1,1,1
Elliott,0,472-35-2603,Mold Cow's milk,Dr. Wilkins,1,1,0,1,1,1,1,1,1,1
Ellise,54,064-57-2555,,Dr. Kaye,1,1,0,1,1,1,1,1,1,1
Ellouise,46,517-56-7534,,Dr. Parsons,1,1,1,1,1,1,1,1,1,1
Ellsie,43,419-31-0762,Tree Nuts Soy Latex,Dr. Williamson,1,1,1,1,1,1,1,1,1,1
Elysse,2,116-43-1088,Pollen Mold,Dr. Juarez,1,1,1,1,1,1,1,1,1,1
Emelia,51,213-44-5873,Pollen,Dr. Keller,1,1,1,1,1,1,1,1,1,1
Emie,52,321-46-1397,Dust Mites Mold Latex,Dr. Alexander,1,1,0,1,1,1,1,1,1,1
Emily-Rose,35,053-88-7901,Pollen Latex Mold,Dr. Moran,1,1,0,1,0,1,0,0,0,0
Emma-Leigh,77,457-69-9572,Dust Mites,Dr. Taylor,1,1,0,1,1,1,1,1,1,1
Emmeline,29,954-83-3769,Soy Tree Nuts,Dr. Carlson,1,1,1,1,1,1,1,1,1,1
Emy,74,858-94-4211,,Dr. Jimenez,1,1,1,1,1,1,1,1,1,1
Errin,0,318-76-3758,Pet Hair,Dr. Thomas,1,1,0,1,1,1,1,1,1,1
Esha,12,394-49-8715,Pollen Mold Cow's milk,Dr. Black,1,1,0,1,1,1,1,1,1,1
Eshaal,27,694-01-7044,Pollen,Dr. Khan,1,1,1,1,1,1,1,1,1,1
Eva-Grace,67,673-22-7882,Pollen,Dr. Reed,1,1,1,1,1,1,1,1,1,1
Evah,27,357-52-4609,Pollen Pet Hair,Dr. Palmer,1,1,1,1,1,1,1,1,1,1
Fabia,77,208-87-2540,Dust Mites,Dr. Nichols,1,1,0,1,1,1,1,1,1,1
Farah,31,496-61-2470,Dust Mites,Dr. Leonard,1,1,0,1,0,1,1,1,0,0
Faryal,45,332-70-7742,Dust Mites Pet Hair,Dr. Carrillo,1,1,0,1,1,1,1,1,1,1
Faryl,14,541-96-0763,Wheat Tree Nuts Pollen,Dr. Waters,1,1,0,1,1,1,1,1,1,1
Fathima,13,347-36-1471,Cow's milk Dust Mites,Dr. Alvarado,1,1,0,1,1,1,1,1,1,1
Faythe,48,393-10-0095,Wheat Pet Hair,Dr. Garrett,1,1,0,1,1,1,1,1,1,1
Felicia,78,960-99-4857,Pollen Tree Nuts Penicillin,Dr. Khan,1,1,1,1,1,1,1,1,1,1
Fiza,43,119-31-5812,,Dr. O'Connor,1,1,1,1,1,1,1,1,1,1
Freja,18,153-27-4959,Penicillin,Dr. Patterson,1,1,1,1,1,1,1,1,1,1
Frida,12,847-44-2013,Cow's milk,Dr. Cook,1,1,0,1,1,1,1,1,1,1
Gabija,45,633-21-8479,Wheat Penicillin,Dr. Sherman,1,1,1,1,1,1,1,1,1,1
Georgiana,3,962-27-3585,Pollen Penicillin Tree Nuts,Dr. Hawkins,1,1,1,1,1,1,1,1,1,1
Hafsah,17,842-31-0414,Pet Hair Cow's milk,Dr. Gibson,1,1,1,1,1,1,1,1,1,1
Hajra,55,096-44-9552,Cow's milk Dust Mites,Dr. Wise,1,1,1,1,1,1,1,1,1,1
Haley,30,779-07-7570,Fish and shellfish Latex Dust Mites,Dr. Abbott,1,1,1,1,1,1,1,1,1,1
Hali,43,310-18-0041,Pollen Pet Hair,Dr. Bailey,1,1,0,1,1,1,1,1,1,1
Halima,65,306-56-2070,Wheat Fish and shellfish Dust Mites,Dr. Stanley,1,1,0,1,1,1,1,1,1,1
Halley,57,281-45-0343,Dust Mites,Dr. Stevenson,1,1,1,1,1,1,1,1,1,1
Haneen,18,040-17-4909,Dust Mites Fish and shellfish,Dr. Herbert,1,1,1,1,1,1,1,1,1,1
Harli,60,407-54-9939,,Dr. Abbott,1,1,0,1,1,1,1,1,1,1
Harlie,52,902-00-0246,Fish and shellfish Pollen,Dr. Jimenez,1,1,1,1,1,1,1,1,1,1
Huda,67,273-03-5850,Wheat,Dr. NicholsonDr. Brady,1,1,1,1,1,1,1,1,1,1
Iga,60,268-85-3545,Pollen Dust Mites,Dr. Wood,1,1,1,1,1,1,1,1,1,1
Ilaria,63,995-57-8182,Mold,Dr. Watson,1,1,1,1,1,1,1,1,1,1
Imani,77,929-24-6721,,Dr. Sharp,1,1,1,1,1,1,1,1,1,1
Inaya,24,062-55-2026,Dust Mites Cow's milk Pollen,Dr. Peters,1,1,0,1,1,1,1,1,1,1
Indianna,68,797-16-2311,Pollen Penicillin Dust Mites,Dr. Black,1,1,0,1,0,1,1,1,1,0
Iqra,59,381-28-0805,Mold,Dr. Gardner,1,1,1,1,1,1,1,1,1,1
Isabella-Rose,33,644-36-6667,Cow's milk,Dr. Terry,1,1,1,1,1,1,1,1,1,1
Isha,51,330-39-0656,Tree Nuts,Dr. Kaye,1,1,0,1,0,1,0,0,0,0
Ishbel,11,261-65-3965,Mold,Dr. Gibbs,1,1,1,1,1,1,1,1,1,1
Isolde,66,797-37-6010,,Dr. Mohamed,1,1,1,1,1,1,1,1,1,1
Isra,44,510-50-6814,,Dr. Austin,1,1,1,1,1,1,1,1,1,1
Ivie,50,933-00-4432,Pollen,Dr. Hawkins,1,1,0,1,1,1,1,1,1,1
Jacqueline,74,060-37-1706,Mold Pollen Cow's milk,Dr. Moran,1,1,0,1,1,1,1,1,1,1
Jaidyn,58,612-38-0017,Cow's milk,Dr. Jimenez,1,1,1,1,1,1,1,1,1,1
Jaime-Lee,79,745-32-4369,Mold,Dr. Strickland,1,1,1,1,1,1,1,1,1,1
Jamieleigh,12,476-91-4822,,Dr. Sharp,1,1,0,1,1,1,1,1,1,1
Janet,46,051-40-0345,Soy,Dr. Hunt,1,1,0,1,1,1,1,1,1,1
Janey,66,217-23-2823,Latex,Dr. Thompson,1,1,0,1,0,1,1,1,1,0
Jannat,23,349-35-4645,Soy,Dr. Williamson,1,1,1,1,1,1,1,1,1,1
Jayde,2,015-93-0374,Dust Mites,Dr. Fletcher,1,1,0,1,1,1,1,1,1,1
Jayme,12,612-58-5457,Soy Dust Mites,Dr. Joyce,1,1,0,1,1,1,1,1,1,1
Jeannie,26,188-49-4566,,Dr. Barnett,1,1,0,1,1,1,1,1,1,1
Jena,45,008-03-4419,,Dr. Reed,1,1,0,1,1,1,1,1,1,1
Joan,7,084-77-9988,Fish and shellfish,Dr. Parsons,1,1,0,1,1,1,1,1,1,1
Jolie,40,041-55-1086,,Dr. Waters,1,1,0,1,1,1,1,1,1,1
Joni,15,461-30-9418,Latex Mold,Dr. Finch,1,1,0,1,1,1,1,1,1,1
Judy,70,223-90-7132,Wheat Cow's milk,Dr. Abbott,1,1,1,1,1,1,1,1,1,1
Juliana,31,418-32-5821,Wheat Cow's milk,Dr. Sherman,1,1,0,1,1,1,1,1,1,1
Julie,79,363-85-5595,Cow's milk Penicillin,Dr. Mcdonald,1,1,0,1,1,1,1,1,1,1
Kaelah,79,050-18-7972,Latex,Dr. Terry,1,1,0,1,1,1,1,1,1,1
Kaelyn,46,296-51-9125,Tree Nuts Latex Fish and shellfish,Dr. Wise,1,1,1,1,1,1,1,1,1,1
Kaicee,71,192-48-3811,Pet Hair Tree Nuts,Dr. Barnett,1,1,1,1,1,1,1,1,1,1
Kailah,53,986-09-0401,Fish and shellfish Dust Mites Cow's milk,Dr. Crossley,1,1,1,1,1,1,1,1,1,1
Kairi,74,438-65-1007,Fish and shellfish Tree Nuts Dust Mites,Dr. Leonard,1,1,0,1,1,1,1,1,1,1
Kaley,41,386-45-0455,Latex Pollen Penicillin,Dr. Mejia,1,1,0,1,0,1,1,1,1,0
Kalina,14,707-60-6624,,Dr. Gardner,1,1,0,1,0,1,1,1,0,0
Kamila,3,370-48-1857,,Dr. Allen,1,1,0,1,0,1,1,1,1,0
Karen,23,707-11-3736,Soy Wheat Tree Nuts,Dr. Wallace,1,1,1,1,1,1,1,1,1,1
Kari,72,947-17-5380,Cow's milk Soy Pet Hair,Dr. Romero,1,1,0,1,1,1,1,1,1,1
Karli,52,509-55-4094,Wheat Mold,Dr. Burgess,1,1,1,1,1,1,1,1,1,1
Karlie,56,611-45-1027,Pet Hair,Dr. Mcdonald,1,1,0,1,1,1,1,1,1,1
Karmen,15,258-65-5313,,Dr. Leonard,1,1,0,1,1,1,1,1,1,1
Karris,64,248-79-3368,Pollen Fish and shellfish,Dr. O'Connor,1,1,1,1,1,1,1,1,1,1
Kasie,74,561-19-5073,Soy,Dr. Horton,1,1,0,1,1,1,1,1,1,1
Katelin,42,209-82-0296,Mold Fish and shellfish Wheat,Dr. Juarez,1,1,1,1,1,1,1,1,1,1
Katerina,30,642-29-1834,Pet Hair,Dr. Foster,1,1,1,1,1,1,1,1,1,1
Katie-Jo,33,572-27-6396,,Dr. Gibbs,1,1,1,1,1,1,1,1,1,1
Katie-Lee,48,691-70-4295,Dust Mites,Dr. Khan,1,1,1,1,1,1,1,1,1,1
Katie-Louise,70,027-47-8351,Wheat,Dr. Wood,1,1,1,1,1,1,1,1,1,1
Katieleigh,55,074-65-4551,,Dr. Naylor,1,1,0,1,0,1,1,1,1,0
Kayah,10,342-07-5566,,Dr. Brown,1,1,1,1,1,1,1,1,1,1
Kaycey,4,890-69-7068,Cow's milk Pet Hair,Dr. Fuller,1,1,0,1,1,1,1,1,1,1
Kaydi,26,906-35-6067,Tree Nuts Pet Hair Cow's milk,Dr. Naylor,1,1,1,1,1,1,1,1,1,1
Kaydie,44,297-22-1540,,Dr. Barrett,1,1,0,1,0,1,1,0,0,0
Kaylan,20,703-96-8765,Mold,Dr. Cook,1,1,1,1,1,1,1,1,1,1
Kaylie,60,041-39-7901,,Dr. Wise,1,1,1,1,1,1,1,1,1,1
Keera,20,323-24-0515,Latex Wheat Cow's milk,Dr. Leonard,1,1,0,1,1,1,1,1,1,1
Keiara,69,958-03-4092,Mold Pollen Tree Nuts,Dr. Love,1,1,0,1,1,1,1,1,1,1
Keira-Leigh,43,192-84-0833,Soy Dust Mites,Dr. Harmon,1,1,0,1,1,1,1,1,1,1
Keiva,18,624-79-4134,Cow's milk Wheat,Dr. uez,1,1,1,1,1,1,1,1,1,1
Kelsy,25,505-23-5844,Cow's milk,Dr. Kaye,1,1,1,1,1,1,1,1,1,1
Kendal,24,737-89-6192,,Dr. Flores,1,1,1,1,1,1,1,1,1,1
Keren,50,033-25-8385,Wheat Tree Nuts,Dr. Parsons,1,1,1,1,1,1,1,1,1,1
Kerri,11,299-10-9809,Mold Cow's milk Pet Hair,Dr. Graham,1,1,1,1,1,1,1,1,1,1
Kerryn,36,869-62-5497,Wheat Tree Nuts,Dr. Myers,1,1,0,1,0,1,1,0,0,0
Kerys,10,064-15-8488,,Dr. Burns,1,1,1,1,1,1,1,1,1,1
Kharis,27,527-07-9479,,Dr. Love,1,1,0,1,1,1,1,1,1,1
Khyra,49,251-14-9653,,Dr. Graham,1,1,0,1,1,1,1,1,1,1
Kia,72,896-37-3512,Fish and shellfish Penicillin,Dr. Waters,1,1,0,1,1,1,1,1,1,1
Kiah,14,681-40-1162,Tree Nuts Wheat Fish and shellfish,Dr. Cunningham,1,1,1,1,1,1,1,1,1,1
Kim,34,292-20-0816,Pet Hair,Dr. Terry,1,1,1,1,1,1,1,1,1,1
Kinza,64,439-69-8165,Cow's milk Latex,Dr. Gibbs,1,1,0,1,1,1,1,1,1,1
Kirin,17,453-34-4596,Mold Fish and shellfish,Dr. Finch,1,1,0,1,1,1,1,1,1,1
Klara,74,484-16-8070,,Dr. Moran,1,1,1,1,1,1,1,1,1,1
Kori,62,991-27-0752,Wheat Penicillin,Dr. Allen,1,1,1,1,1,1,1,1,1,1
Krista,35,025-98-9529,Tree Nuts Soy Cow's milk,Dr. Gibson,1,1,0,1,1,1,1,1,1,1
Kristy,66,561-76-6108,Pollen Penicillin Tree Nuts,Dr. Stevenson,1,1,0,1,1,1,1,1,1,1
Laaibah,48,908-74-3043,Soy Wheat Dust Mites,Dr. Cunningham,1,1,1,1,1,1,1,1,1,1
Lacey-Jayne,21,965-52-2646,,Dr. Burgess,1,1,1,1,1,1,1,1,1,1
Lailah,21,941-62-0896,Fish and shellfish Mold Pet Hair,Dr. Dean,1,1,0,1,0,1,0,0,0,0
Lainie,43,320-31-5108,,Dr. Peters,1,1,1,1,1,1,1,1,1,1
Lanah,24,001-25-8016,Penicillin Cow's milk Mold,Dr. Wood,1,1,1,1,1,1,1,1,1,1
Laylah,29,038-07-1377,,Dr. Jimenez,1,1,0,1,1,1,1,1,1,1
Leela,58,609-23-4040,Fish and shellfish Pollen Soy,Dr. Armstrong,1,1,0,1,0,1,1,1,1,0
Leena,60,412-94-3810,Dust Mites Soy Cow's milk,Dr. Hamilton,1,1,1,1,1,1,1,1,1,1
Leilah,65,277-43-9733,,Dr. Carrillo,1,1,1,1,1,1,1,1,1,1
Leja,55,649-58-4674,Pollen,Dr. Cook,1,1,1,1,1,1,1,1,1,1
Levi,45,129-86-2734,Dust Mites Cow's milk,Dr. Gardner,1,1,0,1,1,1,1,1,1,1
Leyah,3,108-36-7304,Latex,Dr. Austin,1,1,0,1,0,1,1,1,1,0
Liberty,71,470-57-3015,Fish and shellfish,Dr. Burns,1,1,1,1,1,1,1,1,1,1
Lidia,28,457-65-2220,Wheat Cow's milk,Dr. Leonard,1,1,0,1,0,1,1,1,1,0
Lilianna,15,797-48-0315,,Dr. Gibbs,1,1,1,1,1,1,1,1,1,1
Lilla,17,660-58-4888,Penicillin Mold Soy,Dr. Leonard,1,1,0,1,1,1,1,1,1,1
Lilly-Ann,9,575-03-4547,Mold Pet Hair Penicillin,Dr. Elliott,1,1,0,1,0,1,1,1,1,0
Lilly-Louise,74,168-33-8278,,Dr. Hawkins,1,1,0,1,0,1,1,1,1,0
Lilly-Rose,34,872-85-1693,,Dr. Boyd,1,1,1,1,1,1,1,1,1,1
Lily-Anne,74,621-56-8931,Pet Hair Fish and shellfish,Dr. Burgess,1,1,0,1,1,1,1,1,1,1
Lily-Jo,26,288-98-6318,,Dr. Gibbs,1,1,0,1,1,1,1,1,1,1
Lily-May,42,354-75-2899,Pollen Dust Mites,Dr. Crossley,1,1,1,1,1,1,1,1,1,1
Lilyanna,5,230-35-7986,Cow's milk Penicillin,Dr. Alexander,1,1,1,1,1,1,1,1,1,1
Linda,17,388-59-1784,,Dr. Hunt,1,1,0,1,1,1,1,1,1,1
Ling,2,384-34-7451,,Dr. Nichols,1,1,0,1,1,1,1,1,1,1
Linnea,12,152-44-4871,Soy Pollen Penicillin,Dr. Wood,1,1,1,1,1,1,1,1,1,1
Linzi,52,623-37-5318,Pollen Mold,Dr. Pham,1,1,1,1,1,1,1,1,1,1
Lisa-Marie,66,850-24-8649,Penicillin,Dr. Crossley,1,1,0,1,1,1,1,1,1,1
Liyana,44,150-44-3354,Penicillin,Dr. Joyce,1,1,0,1,1,1,1,1,1,1
Lorelai,42,928-83-6958,Cow's milk Wheat,Dr. Barnett,1,1,1,1,1,1,1,1,1,1
Lorelei,70,710-58-6798,Penicillin Tree Nuts,Dr. Graham,1,1,0,1,1,1,1,1,1,1
Lua,13,684-17-1908,Pet Hair Mold Soy,Dr. Palmer,1,1,0,1,1,1,1,1,1,1
Lucille,3,786-04-6820,Mold Wheat,Dr. Romero,1,1,0,1,1,1,1,1,1,1
Lulu,27,366-05-5706,Pet Hair,Dr. Waters,1,1,0,1,1,1,1,1,1,1
Lynsey,58,578-47-4075,Tree Nuts,Dr. Romero,1,1,1,1,1,1,1,1,1,1
Lyvia,45,644-21-5688,,Dr. Vas,1,1,1,1,1,1,1,1,1,1
Makaila,69,623-77-2068,Tree Nuts Cow's milk,Dr. Mckenna,1,1,1,1,1,1,1,1,1,1
Makenzie,3,586-65-3182,Latex,Dr. Finch,1,1,1,1,1,1,1,1,1,1
Maliha,44,440-34-4381,Dust Mites Latex Mold,Dr. Fuller,1,1,1,1,1,1,1,1,1,1
Malin,1,739-63-1898,Tree Nuts,Dr. Pham,1,1,1,1,1,1,1,1,1,1
Manha,55,070-24-8062,Dust Mites Tree Nuts,Dr. Field,1,1,0,1,1,1,1,1,1,1
Marcey,48,298-45-8240,Soy Tree Nuts,Dr. Terry,1,1,0,1,0,1,0,0,0,0
Maren,2,305-70-5055,Pet Hair Pollen,Dr. Wilkins,1,1,0,1,1,1,1,1,1,1
Mariah,48,041-42-8117,Pet Hair,Dr. Barrett,1,1,1,1,1,1,1,1,1,1
Marian,58,782-81-3820,Pollen Soy Dust Mites,Dr. Burgess,1,1,1,1,1,1,1,1,1,1
Marianna,73,650-83-3796,Dust Mites Pollen,Dr. Wallace,1,1,0,1,0,1,1,1,0,0
Marianne,71,683-27-0101,Tree Nuts,Dr. Naylor,1,1,1,1,1,1,1,1,1,1
Marin,62,952-65-6380,Soy Latex Cow's milk,Dr. Atherton,1,1,0,1,1,1,1,1,1,1
Marisa,47,193-07-6832,Mold Pet Hair,Dr. Brown,1,1,1,1,1,1,1,1,1,1
Marlene,36,763-44-9387,Penicillin Pet Hair Cow's milk,Dr. Bailey,1,1,0,1,0,1,1,1,1,0
Marni,70,634-94-1022,Soy Dust Mites,Dr. Hunt,1,1,1,1,1,1,1,1,1,1
Martina,27,047-27-1155,Fish and shellfish Tree Nuts Latex,Dr. Crossley,1,1,1,1,1,1,1,1,1,1
Marwa,80,140-01-3460,Dust Mites,Dr. Flores,1,1,1,1,1,1,1,1,1,1
Maura,65,811-63-2206,Wheat Pet Hair,Dr. Harmon,1,1,0,1,0,0,0,0,0,0
Mazie,26,166-69-5584,Wheat Cow's milk Penicillin,Dr. Carrillo,1,1,1,1,1,1,1,1,1,1
Meaghan,26,139-88-3523,,Dr. Hunt,1,1,1,1,1,1,1,1,1,1
Meerab,61,301-99-4481,Latex,Dr. Thornton,1,1,0,1,0,1,1,1,0,0
Mehek,36,691-54-0844,Soy Latex Penicillin,Dr. Cook,1,1,0,1,1,1,1,1,1,1
Melisa,51,645-85-9962,,Dr. Sharp,1,1,1,1,1,1,1,1,1,1
Menna,24,584-08-1364,,Dr. Love,1,1,1,1,1,1,1,1,1,1
Merryn,44,948-94-2066,,Dr. Wilkins,1,1,1,1,1,1,1,1,1,1
Miia,79,954-24-7432,,Dr. Allen,1,1,0,1,1,1,1,1,1,1
Mileigh,16,040-42-6515,,Dr. Keller,1,1,0,1,1,1,1,1,1,1
Milla,46,088-61-3934,Dust Mites Penicillin Soy,Dr. Moran,1,1,0,1,1,1,1,1,1,1
Mollie-Rose,29,568-71-7946,Pollen,Dr. Williamson,1,1,1,1,1,1,1,1,1,1
Morag,18,365-31-7419,Pollen Mold,Dr. Herbert,1,1,0,1,1,1,1,1,1,1
Morgyn,65,871-32-2255,,Dr. Romero,1,1,0,1,0,1,1,1,1,0
Muneebah,42,021-32-4454,Pollen,Dr. Rossi,1,1,0,1,1,1,1,1,1,1
Myley,60,127-19-7625,Cow's milk Penicillin,Dr. Mann,1,1,0,1,1,1,1,1,1,1
Nabeeha,63,241-49-3922,,Dr. Waters,1,1,1,1,1,1,1,1,1,1
Nadzieja,16,368-44-5597,Cow's milk Fish and shellfish,Dr. Gardner,1,1,1,1,1,1,1,1,1,1
Naiomi,32,262-34-4785,,Dr. NicholsonDr. Brady,1,1,0,1,1,1,1,1,1,1
Nancie,55,982-66-5890,Cow's milk Pet Hair Soy,Dr. Cunningham,1,1,0,1,1,1,1,1,1,1
Neha,24,779-83-7972,Soy Penicillin Pet Hair,Dr. Alvarado,1,1,1,1,1,1,1,1,1,1
Nesta,54,772-15-8637,Latex,Dr. Rossi,1,1,1,1,1,1,1,1,1,1
Nicol,51,382-90-6505,,Dr. Naylor,1,1,0,1,1,1,1,1,1,1
Nora,75,865-10-4811,Pollen Cow's milk Pet Hair,Dr. Gibson,1,1,1,1,1,1,1,1,1,1
Nyomi,58,212-76-8088,Pollen Tree Nuts,Dr. Parsons,1,1,0,1,1,1,1,1,1,1
Olina,79,178-29-2628,Fish and shellfish Soy,Dr. Barnett,1,1,1,1,1,1,1,1,1,1
Oliviah,18,185-20-5301,,Dr. Hamilton,1,1,1,1,1,1,1,1,1,1
Oluwanifemi,71,181-27-7360,Soy Wheat Penicillin,Dr. Hawkins,1,1,1,1,1,1,1,1,1,1
Oluwateniola,21,947-76-8952,,Dr. Figueroa,1,1,0,1,1,1,1,1,1,1
Oluwatimilehin,67,294-49-7177,Pollen Fish and shellfish,Dr. Jones,1,1,1,1,1,1,1,1,1,1
Olyvia,68,480-88-2179,,Dr. Jones,1,1,0,1,1,1,1,1,1,1
Oonagh,52,488-90-6704,Pollen Cow's milk,Dr. Mohamed,1,1,0,1,1,1,1,1,1,1
Oran,62,483-00-5510,Cow's milk Fish and shellfish,Dr. Herbert,1,1,1,1,1,1,1,1,1,1
Orianna,59,628-95-8329,Latex Penicillin,Dr. Black,1,1,0,1,1,1,1,1,1,1
Orlaigh,72,822-61-1536,,Dr. Allen,1,1,1,1,1,1,1,1,1,1
Paisley,67,308-17-9969,Soy Fish and shellfish Wheat,Dr. Stanley,1,1,0,1,0,1,1,0,0,0
Pretty,46,187-86-4140,Soy,Dr. Peterson,1,1,0,1,1,1,1,1,1,1
Pyper,54,593-39-3138,Pet Hair Penicillin,Dr. NicholsonDr. Brady,1,1,1,1,1,1,1,1,1,1
Rahaf,75,337-16-1277,Fish and shellfish Dust Mites,Dr. Patterson,1,1,1,1,1,1,1,1,1,1
Rayan,40,937-34-2943,Tree Nuts Pollen Soy,Dr. Hawkins,1,1,1,1,1,1,1,1,1,1
Rebeca,53,905-08-2236,Cow's milk Pollen,Dr. Hawkins,1,1,0,1,1,1,1,1,1,1
Rebekka,33,772-44-7688,Cow's milk Dust Mites,Dr. Juarez,1,1,0,1,1,1,1,1,1,1
Reema,32,121-72-7123,,Dr. Khan,1,1,1,1,1,1,1,1,1,1
Reet,19,055-80-2902,Tree Nuts Latex,Dr. Dean,1,1,0,1,1,1,1,1,1,1
Remi,35,861-61-1171,Fish and shellfish Tree Nuts,Dr. uez,1,1,0,1,0,1,1,1,1,0
Renad,27,979-10-0298,,Dr. Harmon,1,1,1,1,1,1,1,1,1,1
Rheagan,67,443-17-2371,Dust Mites,Dr. Leonard,1,1,1,1,1,1,1,1,1,1
Rhiannan,48,741-13-8207,Fish and shellfish Pollen,Dr. Fuller,1,1,1,1,1,1,1,1,1,1
Rhianne,59,124-66-5178,Latex Penicillin Cow's milk,Dr. Jimenez,1,1,0,1,1,1,1,1,1,1
Rianna,31,548-52-6042,,Dr. Nichols,1,1,0,1,0,1,1,1,0,0
Rio,56,244-37-4941,,Dr. Carrillo,1,1,0,1,0,1,1,0,0,0
Riona,36,103-66-0382,Cow's milk,Dr. Peters,1,1,1,1,1,1,1,1,1,1
Ronnie,71,434-09-1024,Dust Mites Penicillin Tree Nuts,Dr. Fletcher,1,1,1,1,1,1,1,1,1,1
Rowen,10,376-40-7844,,Dr. Thompson,1,1,1,1,1,1,1,1,1,1
Roxana,55,723-78-9330,,Dr. Thompson,1,1,1,1,1,1,1,1,1,1
Roxanna,0,018-42-7226,Pet Hair Mold,Dr. Pham,1,1,0,1,0,1,0,0,0,0
Roxie,21,748-29-3009,Mold Fish and shellfish,Dr. Juarez,1,1,1,1,1,1,1,1,1,1
Roza,19,515-05-2428,Mold Pollen,Dr. Keller,1,1,0,1,1,1,1,1,1,1
Rozalia,31,304-50-8879,Dust Mites Soy,Dr. Sims,1,1,1,1,1,1,1,1,1,1
Rubie,36,726-92-3668,,Dr. Dean,1,1,1,1,1,1,1,1,1,1
Rudi,18,605-93-3743,,Dr. Gibson,1,1,0,1,1,1,1,1,1,1
Rumaysa,36,408-76-4732,Pollen Penicillin Fish and shellfish,Dr. uez,1,1,0,1,1,1,1,1,1,1
Ruo,58,365-98-4927,,Dr. Khan,1,1,1,1,1,1,1,1,1,1
Rylee,42,131-21-8826,Wheat Mold Penicillin,Dr. Williamson,1,1,0,1,1,1,1,1,1,1
Sabah,36,214-63-3885,Pollen Cow's milk Wheat,Dr. Herbert,1,1,1,1,1,1,1,1,1,1
Safiyah,24,602-77-0171,,Dr. Sherman,1,1,1,1,1,1,1,1,1,1
Sahana,12,044-73-7789,,Dr. Carey,1,1,1,1,1,1,1,1,1,1
Sahar,51,173-16-9455,Fish and shellfish Penicillin Latex,Dr. Abbott,1,1,1,1,1,1,1,1,1,1
Sahara,7,991-35-9798,,Dr. Watson,1,1,0,1,0,1,0,0,0,0
Saira,68,245-85-1116,Mold,Dr. Stevenson,1,1,0,1,0,1,1,1,1,0
Samia,34,018-75-0064,,Dr. Graham,1,1,0,1,1,1,1,1,1,1
Samira,10,535-78-8229,Pollen Wheat,Dr. Jones,1,1,0,1,1,1,1,1,1,1
Sandie,16,466-68-5395,Wheat,Dr. Abbott,1,1,0,1,1,1,1,1,1,1
Sanna,5,049-60-6605,Tree Nuts Fish and shellfish Cow's milk,Dr. Black,1,1,1,1,1,1,1,1,1,1
Sarita,65,959-41-5073,Dust Mites,Dr. Peters,1,1,1,1,1,1,1,1,1,1
Satnam,66,978-57-3837,Soy,Dr. Osborne,1,1,1,1,1,1,1,1,1,1
Savana,31,274-17-7280,Cow's milk,Dr. Fuller,1,1,0,1,1,1,1,1,1,1
Savanah,25,011-86-3788,Cow's milk Soy Dust Mites,Dr. Graham,1,1,1,1,1,1,1,1,1,1
Savanna,52,849-80-5203,,Dr. Nichols,1,1,0,1,0,1,1,1,0,0
Sawyer,4,814-39-5051,Penicillin Soy Fish and shellfish,Dr. Burns,1,1,1,1,1,1,1,1,1,1
Scarlett-Rose,28,705-81-8434,Soy,Dr. Gibson,1,1,0,1,1,1,1,1,1,1
Scout,29,657-07-8116,Wheat Penicillin,Dr. Osborne,1,1,1,1,1,1,1,1,1,1
Sehr,16,405-07-7638,,Dr. Allen,1,1,1,1,1,1,1,1,1,1
Selena,10,925-40-7790,,Dr. Carey,1,1,1,1,1,1,1,1,1,1
Shanelle,2,052-11-0171,,Dr. Jimenez,1,1,1,1,1,1,1,1,1,1
Shanice,11,876-52-5063,Fish and shellfish Dust Mites Wheat,Dr. Sherman,1,1,1,1,1,1,1,1,1,1
Shanna,14,921-60-3984,,Dr. Wallace,1,1,1,1,1,1,1,1,1,1
Shantell,30,678-82-0989,,Dr. Crossley,1,1,1,1,1,1,1,1,1,1
Sharon,19,211-64-2469,,Dr. Fuller,1,1,0,1,1,1,1,1,1,1
